id,product_id,sku_id
129625,1697483,18520
312960,10168174,42423
129628,1697489,33518
129629,1697491,33519
129630,1697493,532
312961,10136029,42423
312962,10140937,42423
129633,1697499,33520
129634,5114577,18531
129635,5114446,18534
129637,1697501,18559
129638,1697503,18558
129639,1697505,18553
129641,1697509,18550
315552,7163575,41756
315557,7163566,41757
315562,7163577,41758
129645,1697517,18566
129646,1697515,18567
129648,1697521,33522
129649,1697523,33523
129650,1697525,33524
129651,1697527,33525
129652,1697529,33526
129653,1697531,33527
129654,1697533,33528
129655,1697535,33529
129656,1697537,33530
129657,1697539,33531
129658,1697541,33532
129659,1697543,33533
129660,1697545,33534
129661,1697547,33535
129662,1697549,33536
129663,1697551,33537
129665,1697555,33539
144985,1593631,28644
129667,1697557,33540
129668,1697559,33541
129669,1697561,33542
129670,1697563,33543
129671,1697565,33544
129672,1697567,33545
129673,1697569,33546
129674,1697571,33547
129675,1697573,33548
129676,1697575,33549
129677,1697577,33550
129678,1697579,33551
129679,1697581,33552
129680,1697583,33553
129681,1697585,33554
129682,1697587,33555
129683,1697589,33556
129684,1697591,33557
129685,1697593,33558
129686,1697595,33559
129687,1697605,33560
129688,1697607,33561
129689,1697611,33562
129690,1697613,33563
129691,1697617,33564
129692,1697619,33565
129693,1697621,33566
129694,1697623,33567
129695,1697627,33568
129696,1697629,33569
129697,1697631,33570
129698,1697633,33571
129699,1697635,33572
129700,1697637,33573
129701,1697641,33574
129702,1697643,33575
129703,1697645,33576
129704,1697647,33577
129705,1697649,33578
129706,1697651,33579
129707,1697653,33580
129708,1697655,33581
129709,1697657,33582
129710,1697659,33583
129711,5114641,33584
129712,1697661,33585
129713,1697663,33586
129714,1697665,33587
129715,1697667,33588
129716,1697669,33589
129717,1697671,33590
129718,1697673,33591
129719,1697675,33592
129720,1697677,33593
129721,1697679,33594
129722,1697681,33595
129723,1697683,33596
129724,1697687,33597
129725,1697689,33598
129726,1697691,33599
129727,1697693,33600
129728,1697695,33601
129729,1697697,33602
129730,1697701,33603
129731,1697703,33604
129732,1697705,33605
144986,1593632,28644
144987,1593636,28644
144988,1593643,28644
144989,1593642,28644
129733,1697707,33606
140200,16346,4446
154555,1717093,31171
274776,7088140,20479
154556,5642368,31171
129740,1703351,30385
129741,1821398,32144
129742,614459,33440
210650,6891178,22164
155948,638352,23071
129745,5141371,21896
129746,5141372,12207
129747,5141373,23683
129748,5141374,20192
289334,8901195,45246
129751,113420,14622
129753,1587883,14622
129754,1010258,3877
129755,22282,3877
129756,20237,12709
312963,10136030,47103
129758,21639,18789
293411,5105710,29008
312964,10168175,47103
312965,10140938,47103
295052,9601701,2463
295053,9601700,2463
129764,627649,13242
312966,10159708,47103
129766,1533178,12709
157038,638668,25374
160194,638040,18928
212193,6949991,21990
212869,6927664,41084
212870,6916912,41084
160554,638612,27476
213389,6743651,14027
169315,5900174,37617
295054,9601698,2463
214118,6794358,41235
214586,6782710,32769
161407,14935,3212
129780,1533287,8803
178229,55360,12476
214587,6784253,32769
161881,5808524,36493
129784,1408164,18789
161960,5818993,36523
158395,1695435,4848
295055,9601695,2463
162039,1764445,32318
129789,5141369,14622
170838,6059013,7596
214588,6786601,32769
295056,9601696,2463
162516,1261881,26020
162584,5265558,33978
170839,6061179,7596
178540,5901390,38628
314237,10235770,19757
162848,638129,26682
314238,10236330,19757
163038,1689318,30292
295057,9601697,2463
136262,10417,1698
136530,1717405,31416
163150,5663429,36645
163205,1550139,28423
295058,9601699,2463
250114,8248799,36081
295059,9601702,2463
129811,5143197,33621
129812,5112092,33622
129813,5112094,33623
295355,9541436,45417
163257,1787385,36677
129816,1614210,30908
250115,8248798,36081
129819,17861,19802
136531,1719011,31416
143085,6076,286
295356,9541950,45417
163358,614467,1160
315564,7488083,41758
295510,1749911,31688
178802,5900815,38683
295641,8901245,45462
295749,8899858,45475
163513,5840128,36719
295855,8899874,45522
295957,635504,43441
315569,7488085,14113
163602,5197650,34206
315576,7488087,5371
315579,7488089,24
250116,8248800,36081
143715,55767,23938
144990,1593644,28644
144991,1593651,28644
144992,1593652,28644
144993,1593653,28644
144994,1593654,28644
144995,1593655,28644
144996,1593657,28644
144997,1593656,28644
144998,1593658,28644
315584,7488090,24
315587,7488091,7111
215637,6784472,41397
215638,6782929,41397
215639,6786820,41397
129856,55920,19357
215921,6783007,1807
163954,599502,36761
215922,6786898,1807
250117,8248801,36081
250118,8248802,36081
164083,5853162,36765
250774,8249425,43088
164275,5105764,33029
164423,5642178,15684
164459,5642870,5093
164542,5869934,36794
164614,637926,24991
267520,8658014,2147
267521,8657485,2147
164726,5874122,4948
164727,5874123,8176
164728,5874125,2827
267522,8657555,2147
267523,8657570,2147
267524,8658035,2147
164730,5874128,5258
267525,8657729,2147
269039,8657843,38601
269040,8657281,38601
269041,8657311,38601
269042,8657633,38601
129895,24321,7308
129896,5138353,7389
129897,5138354,7390
129898,5138356,33647
129899,5138357,33648
129900,5138358,7463
269043,8657195,38601
269044,8657822,38601
129904,24545,7617
129905,24546,7618
129909,5138361,7615
129910,5138362,7645
129911,5138363,7901
129915,5138366,19704
129916,5138367,14762
129917,5138368,33652
129918,5138369,33653
129919,5138370,9901
129921,24874,5068
129924,5138373,9611
129926,5138374,10521
129927,5138376,7472
129928,25470,7440
129929,696183,27822
129930,696181,27822
129931,696179,27822
129932,696182,27822
129933,696180,27822
129934,714110,22708
129935,714106,22708
129936,714034,22708
129937,714226,22708
129938,714215,22708
129939,714216,22708
129940,714217,22708
129941,908781,23388
129942,908763,23388
129943,193121,23388
129944,908789,23388
154557,5642369,31172
210651,6891180,40902
262766,6239967,34663
154558,1717094,31172
274777,7088141,20479
140201,5125936,33167
129952,1713076,30914
129953,1718935,31349
169316,5900175,37618
289335,8901198,26912
129956,627620,9369
160195,5663392,36378
129958,1408283,9370
170035,5900454,37746
212194,6949992,41049
212871,6927665,41085
246666,6782618,40929
156784,635601,22327
141339,1420497,27335
293412,6105307,38209
129971,1717329,31349
136263,10418,1989
129973,27422,11805
129974,55899,24028
275985,8948442,22231
212872,6916913,41085
129977,55894,19359
129978,626150,27912
170840,6059014,37940
157039,638690,26209
129981,1656226,14898
213390,6743652,5291
213810,6949989,28969
262768,6239968,34676
161408,14887,15646
161882,5808523,36494
178541,5901391,38629
178803,5900816,38684
213811,6303473,28969
213812,6443234,28969
162447,1696374,36546
162517,5310912,34113
213813,7008197,28969
143716,1671784,34546
213814,7008198,28969
213815,7008200,28969
145002,1593666,28644
213816,7008201,28969
145004,1632305,28644
145005,1632304,28644
145006,1593684,28644
145007,1595317,28644
145008,1595318,28644
145009,1595319,28644
145010,1595323,28644
213817,6949996,28969
276521,9076101,44321
145013,1593703,28644
145014,1593738,28644
145015,1593744,28644
145016,1593757,28644
246668,6782619,40930
130013,113172,5191
312967,10159709,47104
276522,9075935,44321
213818,7008202,28969
162849,638130,26683
276523,9076018,44321
130020,1408192,5191
130021,55918,12484
130022,55921,17786
145017,1593765,28644
130024,1010208,23915
130025,627589,13899
312968,10168176,47104
145018,1593766,28644
162975,1513789,28045
145019,1593767,28644
163039,638609,26892
163151,5663430,36646
163206,1550140,28424
130037,1408213,28238
163258,1787364,36665
163309,1787458,36694
293413,6708598,38209
294618,6600553,37976
294619,6601662,37976
130043,1533345,28240
213819,7008203,28969
163514,1501478,36720
213820,6576569,28969
213821,6443243,28969
145020,1593792,28644
246672,6782645,40948
246675,6782989,1795
278164,9161427,37989
278475,539227,21236
278713,539089,21158
295060,6524644,8803
278955,539368,12811
295061,6523332,8803
295062,6519396,8803
145021,1593797,28644
145022,1593798,28644
130065,145663,13004
130066,61696,20052
130067,61700,21700
145023,1593800,28644
145024,1593804,28644
279185,7224611,41783
295063,6530226,8803
295064,6528914,8803
163955,599503,36762
130074,61717,20340
279499,8901283,44555
130076,61716,12690
130077,61718,29284
130078,311902,13031
295065,6516742,8803
130080,61720,13033
145025,1593814,28644
164172,5663382,36287
139065,10438,4344
139240,1656283,29614
149027,5583918,35234
130096,81229,13396
130097,81223,13402
130098,81228,13405
149028,5580874,35234
130100,81078,13419
130101,81079,13421
130102,81065,13469
130103,81066,13470
130104,81064,13468
130105,81345,13491
130106,81343,13495
130107,81344,13498
149165,5580938,4670
130109,81040,13565
130110,81041,13564
130111,81333,13590
130112,81331,13595
130113,81332,13596
130114,81353,13651
130115,81147,13667
130116,81145,13679
130117,81146,13676
149166,5583982,4670
130119,81113,13694
130120,81114,13695
130121,81394,13716
130122,81392,13722
130123,81393,13722
130124,81096,13621
130125,81094,13625
130126,81095,13624
130127,81062,13570
130128,81253,13554
130129,81251,13557
130130,81252,13556
130131,81186,13499
130132,81184,13501
130133,81185,13500
130134,81164,13482
130135,81162,13484
130136,81163,13483
130137,81315,13444
164424,5642332,4629
164615,637927,24992
130138,81313,13455
130139,81314,13453
130140,81430,20916
154559,16702,4735
154560,5642370,4735
130143,1588947,28641
210652,6891176,40903
246673,6784532,1795
212195,6949993,41050
212873,6927666,10465
140202,186028,18224
130152,5145675,28013
212874,6916914,10465
157521,888795,24411
213391,6743653,41101
140588,5363930,34300
213822,7008204,28969
274778,7088142,21928
214119,6794359,41236
178231,615543,20013
178232,419276,20013
178542,5901354,36090
130163,5145682,9882
178804,5900817,38685
130165,5118597,23964
275986,8232735,3556
276524,9076102,44322
143087,6034,19014
130169,1594326,8615
130170,18761,10361
130171,18760,10363
130172,18794,10353
130173,18793,10357
130174,18792,10359
130175,19040,10340
130176,19043,10331
130177,19037,10346
130178,19035,10350
130179,1009172,24054
159989,636309,27769
130181,19038,10344
130182,19039,10342
130183,19050,10321
276525,9075936,44322
214589,6784254,41292
169317,599508,33746
130187,19055,10314
130188,25296,15068
130189,19033,10351
130190,19051,10320
130191,19045,10328
170036,5900455,37747
130193,19053,10318
276526,9076019,44322
130195,19049,10323
130196,25303,7726
130197,19036,10347
130198,25050,10605
130199,19048,10324
130200,19052,10319
130201,19046,10326
130202,19042,10336
130203,19041,10338
130204,19034,10348
130205,19047,10325
130206,19044,10329
170841,6061180,37940
130208,18780,10297
130209,25321,7665
130210,18774,10313
130211,18776,10308
130212,18777,10306
130213,19175,9921
130214,18779,10303
136264,10419,1699
130216,18773,10296
130217,18778,10305
130218,18949,10134
130219,18942,10166
130220,18937,10183
130221,18934,10186
130222,18920,10232
130223,25106,10388
130224,25089,10455
136533,1719010,33899
130226,25083,10477
214590,6782711,41292
312969,10136031,47104
312970,10140939,47104
171662,5583946,13823
314239,9541874,45617
130233,1594523,7860
130235,18959,10125
130236,25268,7834
130237,25065,10522
130238,25101,10399
130241,18945,10160
130242,18932,10188
130244,25104,10394
130245,25056,10530
130246,1009163,27743
130247,19178,9917
130248,19179,9916
130249,18939,10177
130250,18954,10130
130251,25054,10532
139241,918174,34170
130256,25035,10549
130259,18940,10173
130260,18941,10165
130261,18946,10157
130262,25000,10584
130263,18938,10180
130264,18961,10123
130265,18924,10225
130266,18955,10129
130267,18953,10132
130268,18928,10212
130271,18923,10227
130272,25045,10539
130274,18926,10221
130281,1275215,24573
130282,18931,10189
130283,18921,10230
130284,18957,10127
130285,18951,10133
130286,25096,10137
130287,18947,10137
130288,18943,10162
130289,18935,10185
130290,18933,10187
130291,18927,10216
130292,18922,10228
130293,18919,10233
130294,25092,10452
130295,25046,10540
130296,25008,10594
130297,25012,10598
130298,19180,9915
130299,25286,7743
130300,18930,10190
130301,18929,10195
130302,25084,10475
130303,18726,10116
130304,18727,10115
130305,18722,10120
130306,1715161,31127
130310,614638,32944
130311,19177,9914
130312,25093,10451
130313,19184,9908
130314,18728,10114
130315,18724,10118
130316,18723,10119
130317,18721,10121
130319,18729,10113
130320,18720,10122
130321,18750,10107
130322,25109,9195
130323,18749,10109
130324,18756,10088
130325,18753,10098
130326,18752,10100
130327,1594300,29415
130328,18755,10092
130329,18754,10093
130331,19181,9905
130332,19182,9903
130333,18606,10066
130334,18600,10076
130337,25259,7870
130340,25076,10489
130341,18601,10072
130342,18602,10069
130343,25138,8581
130344,25139,8576
130347,1594360,29434
130348,1594052,7812
130350,25111,8647
130351,599403,21731
274779,7088143,22182
210653,6891179,40904
130354,18605,14863
130355,24647,7814
146562,1685339,30190
130357,1594562,29509
130358,1593949,10089
130360,18608,10059
130361,18598,10086
130362,18599,10082
136534,1717404,33899
130364,18609,10054
130365,1594098,29353
130366,1671791,29978
130367,1671789,29976
154561,5642371,31173
275987,8947551,5717
275988,8948443,5717
130371,25231,7926
276527,9076103,44323
130373,19129,10238
130374,19119,10280
312971,10140940,47105
130376,24971,10510
130377,19130,10239
130378,24951,10466
130379,19126,10258
312972,10168177,47105
130381,19121,10269
130382,25155,8548
130383,25156,8547
212196,6949994,2711
130385,1594270,29401
130386,1594271,29401
212875,6927667,10600
130388,25175,8498
130389,120306,15065
130390,25244,7902
130391,25068,10497
130392,25078,10487
130393,356760,19782
154562,1717095,31173
312973,10136032,47105
130396,24960,10481
130397,19118,10290
212876,6916915,10600
130400,1594043,29334
169318,599509,9913
130402,19117,10295
130403,1594090,29350
276528,9075937,44323
130405,1594076,10506
130406,19127,10253
130407,456506,10272
130408,19120,10272
130409,19132,10236
130410,22566,10112
130411,1656181,29552
130412,1594585,29522
130413,1594586,29523
130414,1594375,29440
130415,18607,10062
130416,24953,10470
130417,1594047,10470
155634,1749909,31686
130419,289223,19443
130420,19124,10261
130421,24975,10514
130422,19125,10259
130423,25148,8554
213392,6743654,41101
312974,10159710,47105
246674,6784533,1797
246676,6784535,1798
130429,25132,8596
276529,9076020,44323
130431,25134,19783
130432,19122,10264
130433,22567,10111
314240,9502243,45617
130439,419649,20214
130440,1594398,20214
130441,1594399,20214
130442,1594400,20214
130443,1594401,20214
130447,419648,20213
130449,1594411,20213
130450,112355,14695
130452,1594478,29472
130453,1594583,29520
130455,25116,33073
130456,1594354,29432
130457,1594102,29355
130458,22549,9962
130459,25039,10545
130464,29138,11982
130465,1594282,29406
130466,1594283,29406
130467,1594101,29354
130468,1594364,29437
130469,1594365,29437
130470,1594479,29473
130471,1594584,29521
130472,1594220,29387
130479,1594103,29356
130480,25179,8478
130481,22550,9961
130482,29137,11989
130483,120288,15048
130484,1594230,29392
130487,1594284,29407
130488,1594091,29351
130489,1594374,29439
130491,1594449,29464
130493,1594451,29465
130494,1594275,29403
130495,120304,15076
130496,24948,10468
130497,18808,10045
130499,18809,10043
130500,25024,10560
130501,18810,10042
130502,1671792,29979
130505,18658,10026
130506,25192,8319
130507,18661,9963
130508,18664,9995
130509,18657,10039
130510,18671,9958
130511,1594217,29385
130512,18665,9985
130513,18663,10008
130515,25214,8066
130516,18687,9884
130522,18656,10041
130523,112354,15037
130526,18659,10024
130527,18673,9965
130529,18667,9983
130531,18689,5796
130532,25193,8317
130534,1594370,27524
130535,926018,27524
130536,24941,23438
130537,18672,9976
130538,25204,8264
130540,25221,7962
130541,1501500,15044
130542,18805,9952
130543,18804,9953
130544,18802,9956
130545,18803,9954
130546,1009160,27739
130547,1594144,27739
130548,1594145,27739
130550,19067,9942
130553,25049,10536
130554,19056,9868
130555,19057,9867
130556,19059,9864
130557,19058,9866
130558,18962,9855
130559,18964,9852
130560,1009166,23773
130561,18963,9853
130562,18732,9846
130563,18733,9844
130564,18731,9849
130565,18730,9851
130566,18725,10117
130567,926011,27523
130568,18759,9835
130569,18757,9843
130570,18758,9840
130571,1594171,29375
130572,1594172,29375
274780,493193,20479
130579,25069,10496
130580,25079,10486
130581,456507,9861
130582,19133,9861
130583,1594285,29408
130584,1594286,29408
130585,19134,9856
130586,19135,9857
130587,1009156,23764
130588,1594376,29441
130589,1594209,29383
130590,1684583,29369
130591,1594141,29369
130592,1594142,29369
210654,6891181,13889
178233,419287,20020
130600,5131489,33662
246677,6782990,1797
312975,10140941,47106
212197,6949995,20118
212877,6916916,10601
178234,615234,20020
130606,5131494,2696
130607,1452009,8574
178235,628273,20020
246679,6782992,1798
312976,10168178,47106
140589,5363928,34298
130612,599372,10577
130613,419120,15083
130614,112358,15038
246681,6782991,1796
130616,18674,9810
130617,18675,9816
130618,1594345,29428
130619,1594346,29429
130620,1594347,29429
130621,1009174,24055
130622,18788,9787
130623,18784,9793
130624,18785,9791
130625,744040,23769
312977,10136033,47106
130627,18783,9796
130628,18781,9805
136535,5253572,27583
289336,8901199,26913
212878,6927668,10601
130632,18791,9768
246683,6782993,1799
312978,10159725,47106
213823,7008207,28969
161409,1010126,20035
314241,9541878,45371
263518,1847545,32751
295066,6520708,8803
148097,5545672,35021
161883,5808525,36495
148765,5529332,35176
214120,6794360,41237
246685,6782994,2088
214591,6786602,41292
246687,6782998,32761
246689,6782999,20955
156787,635651,24184
295067,6522020,8803
246691,6782996,32762
215640,6786823,41398
215641,6782932,41398
157041,1550091,26207
130656,25070,10495
161962,1764401,23070
139242,1710089,34171
162041,1764447,32320
314242,9502247,45371
215642,6784475,41398
130662,19010,9698
157522,888796,24412
246693,6782995,41425
315566,7163346,14113
315574,7163591,5371
315577,7163420,5
130669,120293,14840
145026,1593816,28644
145027,1593818,28644
145028,1593830,28644
145029,1593832,28644
145030,1593834,28644
145031,1593835,28644
246694,6782997,41426
145032,1595332,28644
145033,1593848,28644
145034,1595409,28644
266336,8586665,43840
145036,1646489,28644
145037,1646488,28644
145039,1595428,28644
145040,1595454,28644
145041,1595455,28644
145042,1595457,28644
145043,1595458,28644
145044,1595459,28644
145045,1595464,28644
145046,1595469,28644
145047,1595484,28644
145048,1595485,28644
145049,1593849,28644
145050,1593858,28644
145051,1593872,28644
145052,1593873,28644
145053,1593907,28644
145054,1593913,28644
145055,1593924,28644
145056,1593922,28644
248144,8195963,42805
145057,1593925,28644
145058,1593927,28644
145059,1593929,28644
145060,1593932,28644
145061,1593936,28644
145062,1593941,28644
145063,1593944,28644
145064,1595487,28644
145065,1595488,28644
145066,1595489,28644
145067,1595545,28644
145068,1595560,28644
145069,1595561,28644
145070,1595594,28644
248145,8195909,42805
248146,8195936,42805
145071,1595617,28644
145072,1595618,28644
145073,1595622,28644
145074,1593972,28644
145075,1593970,28644
145076,1593971,28644
145077,1594039,28644
145078,1594042,28644
145079,1594045,28644
145080,1594046,28644
145081,1594048,28644
145082,1594049,28644
145083,1594053,28644
145084,1594054,28644
145085,1594059,28644
145086,1594060,28644
145087,1594061,28644
145088,1594062,28644
145089,1594063,28644
145090,1594064,28644
145091,1594065,28644
145092,1594066,28644
145093,1594067,28644
145094,1594070,28644
145095,1594074,28644
145096,1594077,28644
145097,1594078,28644
145098,1594081,28644
269045,8657844,38602
269046,8657284,38602
145101,1594088,28644
145102,1594089,28644
145103,1594092,28644
145104,1594093,28644
269047,8657313,38602
149029,5583919,35235
269048,8657634,38602
149030,5580875,35235
269049,8657198,38602
269050,8657824,38602
149167,5583983,12278
149168,5580939,12278
149287,5584707,8692
149288,5581663,8692
149396,5584091,19989
149397,5581047,19989
149492,5584327,35320
149493,5581283,35320
140590,5363927,34297
135628,495240,20944
210655,6891177,12020
136536,5253573,5776
211470,6927159,7530
211471,6916721,7530
138146,5249508,13982
138330,539419,21622
212879,6916917,10602
312979,10168179,47107
139243,1765238,34172
274781,493186,20479
312980,10136034,47107
212880,6927669,10602
145105,1594094,28644
145106,1594095,28644
145107,1594096,28644
145108,1594100,28644
145109,1594099,28644
145110,1594104,28644
275990,8948445,31768
145111,1594105,28644
145112,1594106,28644
145113,1594107,28644
145114,1594108,28644
145115,1594109,28644
145116,1594110,28644
145117,1594111,28644
145118,1594112,28644
145119,1594115,28644
145120,1594116,28644
312981,10140942,47107
213824,7008206,28969
214121,6794361,41238
312982,10159726,47107
314243,10136549,14234
196750,6714075,38104
148101,5545673,35022
214592,6786603,32771
145121,1594119,28644
214593,6782712,32771
314244,10162045,14234
214594,6784255,32771
314245,10152594,14234
246678,6784534,1796
246680,6784536,1799
170037,5900456,37748
155636,1787366,34476
246682,6784537,2088
145122,1594120,28644
145123,1594121,28644
145124,1594123,28644
145125,1594124,28644
145127,1594131,28644
145128,1594138,28644
145129,1594139,28644
145130,1594146,28644
145131,1594147,28644
145132,1594148,28644
145133,1594150,28644
246684,6784541,32761
145134,1594152,28644
215643,6782930,41399
215644,6784473,41399
157523,888797,24413
145139,1594160,28644
145140,1594155,28644
246686,6784542,20955
215645,6786821,41399
246688,6784539,32762
130856,10498,1768
145142,1594156,28644
145143,1594158,28644
145144,1594165,28644
145145,1594167,28644
145146,1594166,28644
145147,1594169,28644
145148,1594177,28644
145149,1594183,28644
145150,1594188,28644
145151,1594190,28644
145152,1594192,28644
145153,1594193,28644
145154,1594195,28644
145155,1594194,28644
145156,1594196,28644
145157,1594197,28644
145158,1594200,28644
145159,1594206,28644
145160,1594208,28644
145161,1594211,28644
145162,1594212,28644
145163,1594213,28644
145164,1594214,28644
145165,1594216,28644
145166,1594222,28644
145167,1594224,28644
145168,1594229,28644
145169,1594236,28644
145170,1594240,28644
246690,6784538,41425
215923,6786899,1808
145172,1594244,28644
145173,1594246,28644
145174,1594247,28644
145175,1594249,28644
145176,1594251,28644
145177,1594252,28644
145178,1594253,28644
215924,6783008,1808
145180,1594254,28644
145181,1594256,28644
145182,1594257,28644
145183,1594259,28644
145184,1594260,28644
145185,1594262,28644
145186,1594263,28644
145187,1594264,28644
145188,1594266,28644
145189,1594268,28644
145190,1594272,28644
145191,1594274,28644
145192,1594277,28644
145193,1594278,28644
145194,1594276,28644
130911,714077,1757
130912,10481,1757
130913,10482,1757
145195,1594279,28644
145196,1594294,28644
145197,1594295,28644
145198,1594298,28644
145199,1594302,28644
145200,1594303,28644
145201,1594307,28644
145202,1594305,28644
145203,1594309,28644
145204,1594310,28644
145205,1594311,28644
145206,1594312,28644
145207,1594313,28644
145208,1594314,28644
145209,1594315,28644
145210,1594317,28644
145211,1594319,28644
145212,1594321,28644
145213,1594323,28644
145214,1594327,28644
145215,1594328,28644
145216,1594329,28644
145217,1594330,28644
145218,1594331,28644
145219,1594332,28644
145220,1594334,28644
145221,1594333,28644
145222,1594335,28644
145223,1594336,28644
145224,1594348,28644
145225,1594349,28644
145226,1594353,28644
145227,1594355,28644
215925,6784551,1808
148766,5567808,35177
246692,6784540,41426
248147,8195908,42806
248148,8195935,42806
248149,8195962,42806
249029,8157758,32436
250119,8248803,43035
250120,8248804,43035
250121,8248805,43035
250122,8248806,43035
278476,539228,2352
278714,539091,21159
274782,7088144,20479
312983,10168180,47108
312984,10136035,47108
312985,10140943,47108
275991,8948446,44254
276533,9076022,44325
250123,8248807,43035
250775,8249423,43088
250776,8249424,43088
250777,8249426,43088
130996,113084,2382
289337,8901200,26914
130998,17049,2382
130999,18026,2382
131000,9816,2382
293416,8861754,43994
293417,8861755,43994
160199,5658991,29042
210656,6786472,17511
131005,1408037,2382
154567,1717098,31176
154568,5642374,31176
312986,10159727,47108
131010,17964,3617
131011,714174,3617
294621,9529582,45306
314246,10175842,14234
315583,7163421,24
131015,17962,3620
131016,714173,3620
295068,9604309,8847
131019,17966,3621
315591,6852098,7111
295069,9604285,8847
131022,714172,13757
210657,6784124,17511
137907,9688,20522
315594,6852061,25
138331,5285572,34066
170038,5900457,37749
315610,7163593,2117
139086,1473760,8660
139244,1586900,34173
315612,7163596,5668
315620,7163592,5670
210658,6782581,17511
211472,6916722,40997
211473,6927160,40997
212199,6949997,12893
250778,8249427,43088
251261,6157454,12996
251262,7869092,12996
266337,8586670,43841
267528,8657482,2149
267529,8657553,2149
131065,19021,9686
131067,18999,9706
131070,18987,9718
131072,18983,9722
131081,25074,10491
131089,1275216,24574
131099,18787,9788
131100,18786,9789
131102,18782,9801
131103,18789,9784
131104,18790,9772
131107,18992,9713
131114,112367,15043
131116,1594482,15043
131117,1594564,29510
131118,24944,10460
131119,18970,9756
131120,1594071,29341
131122,18979,9726
131133,18969,9758
131135,18989,9716
131137,19012,9695
131139,18986,9719
131140,25113,8641
131141,1009171,24053
131142,25306,7714
131143,25292,7737
131144,24985,10570
131148,19005,9701
131149,18976,9729
131150,19023,9684
131151,19024,9683
131152,25200,8283
131153,25293,7736
131154,1594344,29427
131155,25119,8606
131156,1594341,29424
131157,25311,7690
131158,19029,9679
131159,19028,9678
131160,25201,8281
131161,18968,9759
131163,18972,9733
131164,19027,9681
131165,18984,9721
131166,18981,9724
131168,25047,10538
131169,1452005,10571
131171,24946,10461
131172,19183,9927
131173,1594316,29418
131174,19020,9687
131176,19017,9690
131178,1594293,29413
131184,1594050,29335
131186,18975,9730
131189,1594069,24052
131190,1009173,24052
131191,24988,10572
131192,1594058,10572
131194,19004,8466
131195,25185,8466
131196,25120,8603
131197,25123,8603
131198,25117,8612
131200,19025,9682
131201,19011,9696
131202,19006,9702
131203,18995,9710
131206,18991,9714
131207,18990,9715
131208,18971,9751
131211,25072,10493
131213,1594324,8630
131215,24945,10457
131216,24963,10498
131219,1594488,29476
131220,1594489,29476
131221,25297,7732
131224,25202,8273
131225,18977,9728
131226,18973,9732
131227,19013,9694
131228,1594563,7712
131230,25190,23441
131231,18980,9725
131232,1594055,29338
131233,1594056,29338
131235,25310,7693
131237,18965,9767
131238,19022,9685
131239,18985,9720
131240,19032,9675
131241,19000,9705
131242,1594386,9699
131243,19008,9699
131244,19001,9704
131245,1594565,29511
131246,1594086,29348
131247,24947,10462
131248,1594566,29512
131249,1594072,29342
131250,1594073,29342
131252,19026,9680
131253,1594068,29340
131254,18974,9731
131255,1684586,8605
131256,1594342,29425
131257,18996,9709
131258,1594531,29488
131259,25298,7731
131260,19014,9693
131261,19031,9677
131263,18967,9764
131264,25122,8604
131265,25312,7685
131266,25299,7730
131267,25313,7683
131268,24939,23437
131269,19016,9691
131270,25300,7729
131271,18988,9717
131272,1594343,29426
131273,25184,8471
131274,19030,9676
131275,19018,9689
131276,19015,9692
131277,18994,9711
131278,18966,9763
131279,18997,9708
131280,25301,7728
131281,25315,7682
131282,1009170,27745
274783,7088145,20479
131284,19002,9703
131285,1594363,29436
131287,1594051,29336
210659,6782582,17512
131289,18978,9727
131290,18982,9723
131291,19007,9700
210660,6784125,17512
131293,18998,9707
131294,25075,10490
140591,5363926,34296
131296,1594075,29343
131297,18771,9639
131298,18768,9645
131299,1594057,29339
131300,18770,9640
131301,18763,9674
131302,18764,9673
131303,18765,10840
275992,8232761,23515
131305,18769,9643
131306,18766,9653
131308,18772,9638
289338,8901201,45247
169322,599511,29143
131311,25316,7633
131312,18811,9535
131314,18903,9323
131315,18827,9504
131317,18835,9493
131318,24579,7687
265180,8586678,43617
170039,5900458,37750
131321,25260,7867
131322,18902,5824
131323,18830,9499
293418,8484672,13965
293419,8484671,13965
131326,18887,5793
131327,25005,10591
131328,18857,9410
131329,1501504,10556
131330,25087,10458
131332,1594261,10458
131333,926014,10458
170842,6059015,37941
131335,1594189,23449
131336,1594568,23449
131337,1594569,23449
131338,744044,23449
131339,18911,9307
131340,18886,9343
131341,18873,9379
131342,18869,9381
131343,18867,9386
131344,18862,9392
131345,18848,9473
131346,18834,9492
131347,25081,10484
131348,25041,10544
131349,25004,10590
170843,6061181,37941
131351,18914,9299
131352,18906,9318
131353,25085,10473
178236,628580,20194
131355,18814,9527
131356,18812,9530
131357,18856,9438
131359,18829,9502
131361,22137,9641
131362,18844,9461
131363,25189,23440
294622,7991115,8161
131365,926015,10456
131366,18904,9321
131367,18818,9520
294623,8154361,8161
131370,926024,7861
131371,1594522,7861
131372,25262,7861
131373,25082,10478
131374,25057,10529
294624,24701,8161
131376,1501505,10555
131377,1009168,23775
131378,18915,9298
131379,18912,9305
131380,18888,9342
131381,18882,9362
131382,18870,9380
131383,18863,9391
131384,18858,9398
131385,1594318,29419
131386,18845,9471
131387,18836,9491
294625,1593670,8161
131389,18828,9503
131390,18820,9516
131391,18874,9982
131392,25026,10558
131393,18854,9444
131394,1009165,23771
131395,25007,10593
131396,1275214,24562
